DGUID,DAUID,PRUID,ERUID,leaf_tag,assignment
2021S051235211680,35211680,35,3530,pel,meshmapper-partition:yyz
2021S051235211681,35211681,35,3530,pel,meshmapper-partition:yyz
2021S051235211682,35211682,35,3530,pel,meshmapper-partition:yyz
2021S051235211683,35211683,35,3530,pel,meshmapper-partition:yyz
2021S051235211684,35211684,35,3530,pel,meshmapper-partition:yyz
2021S051235211685,35211685,35,3530,pel,meshmapper-partition:yyz
2021S051235211686,35211686,35,3530,pel,meshmapper-partition:yyz
2021S051235211687,35211687,35,3530,pel,meshmapper-partition:yyz
2021S051235211693,35211693,35,3530,pel,meshmapper-partition:yyz
2021S051235211695,35211695,35,3530,pel,meshmapper-partition:yyz
2021S051235211696,35211696,35,3530,pel,meshmapper-partition:yyz
2021S051235211697,35211697,35,3530,pel,meshmapper-partition:yyz
2021S051235211698,35211698,35,3530,pel,meshmapper-partition:yyz
2021S051235211699,35211699,35,3530,pel,meshmapper-partition:yyz
2021S051235211702,35211702,35,3530,pel,meshmapper-partition:yyz
2021S051235211704,35211704,35,3530,pel,meshmapper-partition:yyz
2021S051235211705,35211705,35,3530,pel,meshmapper-partition:yyz
2021S051235211706,35211706,35,3530,pel,meshmapper-partition:yyz
2021S051235211707,35211707,35,3530,pel,meshmapper-partition:yyz
2021S051235211708,35211708,35,3530,pel,meshmapper-partition:yyz
2021S051235211711,35211711,35,3530,pel,meshmapper-partition:yyz
2021S051235211712,35211712,35,3530,pel,meshmapper-partition:yyz
2021S051235211713,35211713,35,3530,pel,meshmapper-partition:yyz
2021S051235211714,35211714,35,3530,pel,meshmapper-partition:yyz
2021S051235211715,35211715,35,3530,pel,meshmapper-partition:yyz
2021S051235211718,35211718,35,3530,pel,meshmapper-partition:yyz
2021S051235211719,35211719,35,3530,pel,meshmapper-partition:yyz
2021S051235211720,35211720,35,3530,pel,meshmapper-partition:yyz
2021S051235211721,35211721,35,3530,pel,meshmapper-partition:yyz
2021S051235211723,35211723,35,3530,pel,meshmapper-partition:yyz
2021S051235211724,35211724,35,3530,pel,meshmapper-partition:yyz
2021S051235211725,35211725,35,3530,pel,meshmapper-partition:yyz
2021S051235211726,35211726,35,3530,pel,meshmapper-partition:yyz
2021S051235211727,35211727,35,3530,pel,meshmapper-partition:yyz
2021S051235211728,35211728,35,3530,pel,meshmapper-partition:yyz
2021S051235211729,35211729,35,3530,pel,meshmapper-partition:yyz
2021S051235211730,35211730,35,3530,pel,meshmapper-partition:yyz
2021S051235211731,35211731,35,3530,pel,meshmapper-partition:yyz
2021S051235211732,35211732,35,3530,pel,meshmapper-partition:yyz
2021S051235211733,35211733,35,3530,pel,meshmapper-partition:yyz
2021S051235211734,35211734,35,3530,pel,meshmapper-partition:yyz
2021S051235211735,35211735,35,3530,pel,meshmapper-partition:yyz
2021S051235211737,35211737,35,3530,pel,meshmapper-partition:yyz
2021S051235211738,35211738,35,3530,pel,meshmapper-partition:yyz
2021S051235211739,35211739,35,3530,pel,meshmapper-partition:yyz
2021S051235211740,35211740,35,3530,pel,meshmapper-partition:yyz
2021S051235211741,35211741,35,3530,pel,meshmapper-partition:yyz
2021S051235211742,35211742,35,3530,htn,meshmapper-partition:yyz
2021S051235211743,35211743,35,3530,pel,meshmapper-partition:yyz
2021S051235211744,35211744,35,3530,pel,meshmapper-partition:yyz
2021S051235211745,35211745,35,3530,pel,meshmapper-partition:yyz
2021S051235211746,35211746,35,3530,pel,meshmapper-partition:yyz
2021S051235211747,35211747,35,3530,pel,meshmapper-partition:yyz
2021S051235211748,35211748,35,3530,pel,meshmapper-partition:yyz
2021S051235211749,35211749,35,3530,pel,meshmapper-partition:yyz
2021S051235211750,35211750,35,3530,pel,meshmapper-partition:yyz
2021S051235211751,35211751,35,3530,pel,meshmapper-partition:yyz
2021S051235211754,35211754,35,3530,pel,meshmapper-partition:yyz
2021S051235211755,35211755,35,3530,pel,meshmapper-partition:yyz
2021S051235211756,35211756,35,3530,pel,meshmapper-partition:yyz
2021S051235211757,35211757,35,3530,pel,meshmapper-partition:yyz
2021S051235211758,35211758,35,3530,pel,meshmapper-partition:yyz
2021S051235211760,35211760,35,3530,pel,meshmapper-partition:yyz
2021S051235211761,35211761,35,3530,pel,meshmapper-partition:yyz
2021S051235211762,35211762,35,3530,pel,meshmapper-partition:yyz
2021S051235211763,35211763,35,3530,pel,meshmapper-partition:yyz
2021S051235211764,35211764,35,3530,pel,meshmapper-partition:yyz
2021S051235211765,35211765,35,3530,pel,meshmapper-partition:yyz
2021S051235211766,35211766,35,3530,pel,meshmapper-partition:yyz
2021S051235211767,35211767,35,3530,pel,meshmapper-partition:yyz
2021S051235211768,35211768,35,3530,pel,meshmapper-partition:yyz
2021S051235211769,35211769,35,3530,pel,seed-anchor
2021S051235211770,35211770,35,3530,pel,meshmapper-partition:yyz
2021S051235211772,35211772,35,3530,pel,meshmapper-partition:yyz
2021S051235211774,35211774,35,3530,pel,meshmapper-partition:yyz
2021S051235211775,35211775,35,3530,pel,meshmapper-partition:yyz
2021S051235211776,35211776,35,3530,pel,meshmapper-partition:yyz
2021S051235211777,35211777,35,3530,pel,meshmapper-partition:yyz
2021S051235211778,35211778,35,3530,pel,meshmapper-partition:yyz
2021S051235211779,35211779,35,3530,pel,meshmapper-partition:yyz
2021S051235211780,35211780,35,3530,pel,meshmapper-partition:yyz
2021S051235211781,35211781,35,3530,pel,meshmapper-partition:yyz
2021S051235211782,35211782,35,3530,pel,meshmapper-partition:yyz
2021S051235211783,35211783,35,3530,pel,meshmapper-partition:yyz
2021S051235211784,35211784,35,3530,pel,meshmapper-partition:yyz
2021S051235211785,35211785,35,3530,pel,meshmapper-partition:yyz
2021S051235211788,35211788,35,3530,pel,meshmapper-partition:yyz
2021S051235211790,35211790,35,3530,pel,meshmapper-partition:yyz
2021S051235211791,35211791,35,3530,pel,meshmapper-partition:yyz
2021S051235211792,35211792,35,3530,pel,meshmapper-partition:yyz
2021S051235211793,35211793,35,3530,pel,meshmapper-partition:yyz
2021S051235211794,35211794,35,3530,pel,meshmapper-partition:yyz
2021S051235211795,35211795,35,3530,pel,meshmapper-partition:yyz
2021S051235211796,35211796,35,3530,pel,meshmapper-partition:yyz
2021S051235211797,35211797,35,3530,pel,meshmapper-partition:yyz
2021S051235211801,35211801,35,3530,pel,meshmapper-partition:yyz
2021S051235211802,35211802,35,3530,pel,meshmapper-partition:yyz
2021S051235211803,35211803,35,3530,pel,meshmapper-partition:yyz
2021S051235211804,35211804,35,3530,pel,meshmapper-partition:yyz
2021S051235211805,35211805,35,3530,pel,meshmapper-partition:yyz
2021S051235211806,35211806,35,3530,pel,meshmapper-partition:yyz
2021S051235211808,35211808,35,3530,pel,meshmapper-partition:yyz
2021S051235211809,35211809,35,3530,pel,meshmapper-partition:yyz
2021S051235211812,35211812,35,3530,pel,meshmapper-partition:yyz
2021S051235211814,35211814,35,3530,pel,meshmapper-partition:yyz
2021S051235211815,35211815,35,3530,pel,meshmapper-partition:yyz
2021S051235211816,35211816,35,3530,pel,meshmapper-partition:yyz
2021S051235211817,35211817,35,3530,pel,meshmapper-partition:yyz
2021S051235211818,35211818,35,3530,pel,meshmapper-partition:yyz
2021S051235211819,35211819,35,3530,pel,meshmapper-partition:yyz
2021S051235211820,35211820,35,3530,pel,meshmapper-partition:yyz
2021S051235211821,35211821,35,3530,pel,meshmapper-partition:yyz
2021S051235211822,35211822,35,3530,pel,meshmapper-partition:yyz
2021S051235211823,35211823,35,3530,pel,meshmapper-partition:yyz
2021S051235211824,35211824,35,3530,pel,meshmapper-partition:yyz
2021S051235211825,35211825,35,3530,pel,meshmapper-partition:yyz
2021S051235211828,35211828,35,3530,pel,meshmapper-partition:yyz
2021S051235211830,35211830,35,3530,pel,meshmapper-partition:yyz
2021S051235211831,35211831,35,3530,pel,meshmapper-partition:yyz
2021S051235211832,35211832,35,3530,pel,meshmapper-partition:yyz
2021S051235211833,35211833,35,3530,htn,meshmapper-partition:yyz
2021S051235211834,35211834,35,3530,htn,meshmapper-partition:yyz
2021S051235211835,35211835,35,3530,htn,meshmapper-partition:yyz
2021S051235211836,35211836,35,3530,htn,meshmapper-partition:yyz
2021S051235211837,35211837,35,3530,htn,meshmapper-partition:yyz
2021S051235211838,35211838,35,3530,htn,meshmapper-partition:yyz
2021S051235211839,35211839,35,3530,htn,meshmapper-partition:yyz
2021S051235211840,35211840,35,3530,htn,meshmapper-partition:yyz
2021S051235211841,35211841,35,3530,htn,meshmapper-partition:yyz
2021S051235211842,35211842,35,3530,htn,meshmapper-partition:yyz
2021S051235211843,35211843,35,3530,htn,meshmapper-partition:yyz
2021S051235211844,35211844,35,3530,htn,meshmapper-partition:yyz
2021S051235211845,35211845,35,3530,htn,meshmapper-partition:yyz
2021S051235211847,35211847,35,3530,htn,meshmapper-partition:yyz
2021S051235211848,35211848,35,3530,htn,meshmapper-partition:yyz
2021S051235211849,35211849,35,3530,htn,meshmapper-partition:yyz
2021S051235211850,35211850,35,3530,htn,meshmapper-partition:yyz
2021S051235211851,35211851,35,3530,htn,meshmapper-partition:yyz
2021S051235211852,35211852,35,3530,htn,meshmapper-partition:yyz
2021S051235211853,35211853,35,3530,htn,meshmapper-partition:yyz
2021S051235211854,35211854,35,3530,htn,meshmapper-partition:yyz
2021S051235211855,35211855,35,3530,htn,meshmapper-partition:yyz
2021S051235211856,35211856,35,3530,htn,meshmapper-partition:yyz
2021S051235211857,35211857,35,3530,htn,meshmapper-partition:yyz
2021S051235211859,35211859,35,3530,htn,meshmapper-partition:yyz
2021S051235211860,35211860,35,3530,htn,meshmapper-partition:yyz
2021S051235211861,35211861,35,3530,htn,meshmapper-partition:yyz
2021S051235211863,35211863,35,3530,htn,meshmapper-partition:yyz
2021S051235211864,35211864,35,3530,htn,meshmapper-partition:yyz
2021S051235211868,35211868,35,3530,htn,meshmapper-partition:yyz
2021S051235211871,35211871,35,3530,pel,meshmapper-partition:yyz
2021S051235211873,35211873,35,3530,pel,meshmapper-partition:yyz
2021S051235211874,35211874,35,3530,pel,meshmapper-partition:yyz
2021S051235211875,35211875,35,3530,pel,meshmapper-partition:yyz
2021S051235211876,35211876,35,3530,pel,meshmapper-partition:yyz
2021S051235211877,35211877,35,3530,pel,meshmapper-partition:yyz
2021S051235211878,35211878,35,3530,pel,meshmapper-partition:yyz
2021S051235211879,35211879,35,3530,pel,meshmapper-partition:yyz
2021S051235211880,35211880,35,3530,pel,meshmapper-partition:yyz
2021S051235211881,35211881,35,3530,pel,meshmapper-partition:yyz
2021S051235211882,35211882,35,3530,pel,meshmapper-partition:yyz
2021S051235211885,35211885,35,3530,pel,meshmapper-partition:yyz
2021S051235211887,35211887,35,3530,pel,meshmapper-partition:yyz
2021S051235211888,35211888,35,3530,pel,meshmapper-partition:yyz
2021S051235211890,35211890,35,3530,pel,meshmapper-partition:yyz
2021S051235211891,35211891,35,3530,pel,meshmapper-partition:yyz
2021S051235211892,35211892,35,3530,pel,meshmapper-partition:yyz
2021S051235211893,35211893,35,3530,pel,meshmapper-partition:yyz
2021S051235211894,35211894,35,3530,pel,meshmapper-partition:yyz
2021S051235211895,35211895,35,3530,pel,meshmapper-partition:yyz
2021S051235211896,35211896,35,3530,pel,meshmapper-partition:yyz
2021S051235211897,35211897,35,3530,pel,meshmapper-partition:yyz
2021S051235211898,35211898,35,3530,pel,meshmapper-partition:yyz
2021S051235211899,35211899,35,3530,pel,meshmapper-partition:yyz
2021S051235211900,35211900,35,3530,pel,meshmapper-partition:yyz
2021S051235211901,35211901,35,3530,pel,meshmapper-partition:yyz
2021S051235211903,35211903,35,3530,pel,meshmapper-partition:yyz
2021S051235211904,35211904,35,3530,pel,meshmapper-partition:yyz
2021S051235211905,35211905,35,3530,pel,meshmapper-partition:yyz
2021S051235211906,35211906,35,3530,pel,meshmapper-partition:yyz
2021S051235211907,35211907,35,3530,pel,meshmapper-partition:yyz
2021S051235211908,35211908,35,3530,pel,meshmapper-partition:yyz
2021S051235211909,35211909,35,3530,pel,meshmapper-partition:yyz
2021S051235211910,35211910,35,3530,pel,meshmapper-partition:yyz
2021S051235211911,35211911,35,3530,pel,meshmapper-partition:yyz
2021S051235211912,35211912,35,3530,pel,meshmapper-partition:yyz
2021S051235211913,35211913,35,3530,pel,meshmapper-partition:yyz
2021S051235211914,35211914,35,3530,pel,meshmapper-partition:yyz
2021S051235211915,35211915,35,3530,pel,meshmapper-partition:yyz
2021S051235211916,35211916,35,3530,pel,meshmapper-partition:yyz
2021S051235211919,35211919,35,3530,pel,meshmapper-partition:yyz
2021S051235211920,35211920,35,3530,pel,meshmapper-partition:yyz
2021S051235211921,35211921,35,3530,pel,meshmapper-partition:yyz
2021S051235211923,35211923,35,3530,pel,meshmapper-partition:yyz
2021S051235211924,35211924,35,3530,pel,meshmapper-partition:yyz
2021S051235211925,35211925,35,3530,pel,meshmapper-partition:yyz
2021S051235211926,35211926,35,3530,pel,meshmapper-partition:yyz
2021S051235211927,35211927,35,3530,pel,meshmapper-partition:yyz
2021S051235211928,35211928,35,3530,pel,meshmapper-partition:yyz
2021S051235211930,35211930,35,3530,htn,meshmapper-partition:yyz
2021S051235211931,35211931,35,3530,pel,meshmapper-partition:yyz
2021S051235211932,35211932,35,3530,pel,meshmapper-partition:yyz
2021S051235211933,35211933,35,3530,pel,meshmapper-partition:yyz
2021S051235211934,35211934,35,3530,pel,meshmapper-partition:yyz
2021S051235211935,35211935,35,3530,pel,meshmapper-partition:yyz
2021S051235211936,35211936,35,3530,tor,meshmapper-partition:yyz
2021S051235211937,35211937,35,3530,htn,meshmapper-partition:yyz
2021S051235211938,35211938,35,3530,tor,meshmapper-partition:yyz
2021S051235211939,35211939,35,3530,tor,meshmapper-partition:yyz
2021S051235211940,35211940,35,3530,htn,meshmapper-partition:yyz
2021S051235211942,35211942,35,3530,pel,meshmapper-partition:yyz
2021S051235211944,35211944,35,3530,pel,meshmapper-partition:yyz
2021S051235211945,35211945,35,3530,pel,meshmapper-partition:yyz
2021S051235211946,35211946,35,3530,pel,meshmapper-partition:yyz
2021S051235211947,35211947,35,3530,pel,meshmapper-partition:yyz
2021S051235211948,35211948,35,3530,htn,meshmapper-partition:yyz
2021S051235211949,35211949,35,3530,htn,meshmapper-partition:yyz
2021S051235211950,35211950,35,3530,htn,meshmapper-partition:yyz
2021S051235211951,35211951,35,3530,htn,meshmapper-partition:yyz
2021S051235211952,35211952,35,3530,htn,meshmapper-partition:yyz
2021S051235211953,35211953,35,3530,htn,meshmapper-partition:yyz
2021S051235211954,35211954,35,3530,htn,meshmapper-partition:yyz
2021S051235211955,35211955,35,3530,htn,meshmapper-partition:yyz
2021S051235211956,35211956,35,3530,htn,meshmapper-partition:yyz
2021S051235211957,35211957,35,3530,htn,meshmapper-partition:yyz
2021S051235211958,35211958,35,3530,htn,meshmapper-partition:yyz
2021S051235211959,35211959,35,3530,htn,meshmapper-partition:yyz
2021S051235211960,35211960,35,3530,htn,meshmapper-partition:yyz
2021S051235211961,35211961,35,3530,pel,meshmapper-partition:yyz
2021S051235211962,35211962,35,3530,pel,meshmapper-partition:yyz
2021S051235211963,35211963,35,3530,pel,meshmapper-partition:yyz
2021S051235211964,35211964,35,3530,pel,meshmapper-partition:yyz
2021S051235211965,35211965,35,3530,htn,meshmapper-partition:yyz
2021S051235211966,35211966,35,3530,htn,meshmapper-partition:yyz
2021S051235211967,35211967,35,3530,htn,meshmapper-partition:yyz
2021S051235211968,35211968,35,3530,htn,meshmapper-partition:yyz
2021S051235211969,35211969,35,3530,htn,meshmapper-partition:yyz
2021S051235211970,35211970,35,3530,htn,meshmapper-partition:yyz
2021S051235211971,35211971,35,3530,htn,meshmapper-partition:yyz
2021S051235211972,35211972,35,3530,htn,meshmapper-partition:yyz
2021S051235211975,35211975,35,3530,pel,meshmapper-partition:yyz
2021S051235211976,35211976,35,3530,pel,meshmapper-partition:yyz
2021S051235211977,35211977,35,3530,pel,meshmapper-partition:yyz
2021S051235211978,35211978,35,3530,htn,meshmapper-partition:yyz
2021S051235211979,35211979,35,3530,htn,meshmapper-partition:yyz
2021S051235211981,35211981,35,3530,pel,meshmapper-partition:yyz
2021S051235211983,35211983,35,3530,pel,meshmapper-partition:yyz
2021S051235211984,35211984,35,3530,pel,meshmapper-partition:yyz
2021S051235211985,35211985,35,3530,pel,meshmapper-partition:yyz
2021S051235211986,35211986,35,3530,pel,meshmapper-partition:yyz
2021S051235211987,35211987,35,3530,pel,meshmapper-partition:yyz
2021S051235211988,35211988,35,3530,pel,meshmapper-partition:yyz
2021S051235211989,35211989,35,3530,pel,meshmapper-partition:yyz
2021S051235211990,35211990,35,3530,pel,meshmapper-partition:yyz
2021S051235211991,35211991,35,3530,pel,meshmapper-partition:yyz
2021S051235211993,35211993,35,3530,pel,meshmapper-partition:yyz
2021S051235211995,35211995,35,3530,pel,meshmapper-partition:yyz
2021S051235211996,35211996,35,3530,pel,meshmapper-partition:yyz
2021S051235211997,35211997,35,3530,pel,meshmapper-partition:yyz
2021S051235211998,35211998,35,3530,pel,meshmapper-partition:yyz
2021S051235211999,35211999,35,3530,pel,meshmapper-partition:yyz
2021S051235212000,35212000,35,3530,pel,meshmapper-partition:yyz
2021S051235212001,35212001,35,3530,pel,meshmapper-partition:yyz
2021S051235212002,35212002,35,3530,pel,meshmapper-partition:yyz
2021S051235212003,35212003,35,3530,pel,meshmapper-partition:yyz
2021S051235212004,35212004,35,3530,pel,meshmapper-partition:yyz
2021S051235212005,35212005,35,3530,pel,meshmapper-partition:yyz
2021S051235212006,35212006,35,3530,htn,meshmapper-partition:yyz
2021S051235212007,35212007,35,3530,pel,meshmapper-partition:yyz
2021S051235212009,35212009,35,3530,pel,meshmapper-partition:yyz
2021S051235212011,35212011,35,3530,htn,meshmapper-partition:yyz
2021S051235212012,35212012,35,3530,htn,meshmapper-partition:yyz
2021S051235212013,35212013,35,3530,htn,meshmapper-partition:yyz
2021S051235212014,35212014,35,3530,htn,meshmapper-partition:yyz
2021S051235212021,35212021,35,3530,pel,meshmapper-partition:yyz
2021S051235212022,35212022,35,3530,pel,meshmapper-partition:yyz
2021S051235212023,35212023,35,3530,pel,meshmapper-partition:yyz
2021S051235212024,35212024,35,3530,pel,meshmapper-partition:yyz
2021S051235212025,35212025,35,3530,pel,meshmapper-partition:yyz
2021S051235212026,35212026,35,3530,pel,meshmapper-partition:yyz
2021S051235212027,35212027,35,3530,pel,meshmapper-partition:yyz
